5659	等級	字行	詞性	韓文	中文	拼寫	字源	韓文片語	中文解釋	2	大	中	小	小小	順序	大中分類	大中小分類	日文	選項2	選項3	選項4
	中級	ㅎ	名詞	한여름	盛夏	V		[한여름]을 지내다	過了「盛夏」		基本	時間	季節及年月			基本_時間	基本_時間_季節及年月	真夏 	漢字	一邊	分期
	中級	ㄱ	名詞	고속	高速	V		[고속]으로 달리다	「高速」跑		基本	時間	快慢			基本_時間	基本_時間_快慢		寂靜	傳統	家鄉
	中級	ㄴ	動詞	늦어지다	遲到	V		일이 [늦어지다]	工作「遲延」		基本	時間	快慢			基本_時間	基本_時間_快慢		延緩	去一趟	去
	中級	ㄴ	動詞	늦추다	調慢	V		시기를 [늦추다]	「延誤」時機		基本	時間	快慢			基本_時間	基本_時間_快慢		去一趟	去	受傷
	中級	ㄷ	形容詞	뒤늦다	遲來	V		[뒤늦은] 후회.	「遲來的」悔悟		基本	時間	快慢			基本_時間	基本_時間_快慢		稀有的	踏實的	硬
	中級	ㅁ	動詞	미루다	延到	V		내일로 [미루다]	「延到」明天		基本	時間	快慢			基本_時間	基本_時間_快慢		瘋	造成	堵
	中級	ㅅ	副詞	서서히	慢慢地	V		[서서히] 나타나다	「慢慢地」出現		基本	時間	快慢			基本_時間	基本_時間_快慢		恐怕	珍惜	老實說
	中級	ㅇ	副詞	얼른	匆忙	V		[얼른] 일어나다	「匆忙」起床		基本	時間	快慢			基本_時間	基本_時間_快慢		沒有	非	還是
	中級	ㅈ	副詞	재빨리	迅速地	V		[재빨리] 도망치다	「迅速地」逃		基本	時間	快慢			基本_時間	基本_時間_快慢		那裡	自行	適度
	中級	ㅈ	名詞/副詞	점차	逐步地	V		[점차] 좋아지다	「逐步地」變好		基本	時間	快慢			基本_時間	基本_時間_快慢		實際上	最大的	最少
	中級	ㅊ	副詞	차차	漸漸	V		[차차] 좋아지다	「漸漸」變好		基本	時間	快慢			基本_時間	基本_時間_快慢		輸	確實	徹底
	中級	ㅊ	副詞	차츰	漸漸	V		[차츰] 나아지다	「漸漸」好起來		基本	時間	快慢			基本_時間	基本_時間_快慢		確實	徹底	足夠的
	中級	ㄱ	副詞/名詞	간혹	有時	V	間或	[간혹] 생기다	「有時」想起 （間或）		基本	時間	頻率			基本_時間	基本_時間_頻率		結局	這些	後天
	中級	ㄱ	形容詞	갑작스럽다	突然	V		[갑작스러운] 일	「突如其來的」事		基本	時間	頻率			基本_時間	基本_時間_頻率		便宜的	粗糙	擔心
	中級	ㄱ	名詞	고정	固定	V		[고정] 수입	「固定」收入		基本	時間	頻率			基本_時間	基本_時間_頻率		固執	辣椒	辣椒粉
	中級	ㄱ	副詞	곧잘	經常	V		[곧잘] 하다	「經常」做		基本	時間	頻率			基本_時間	基本_時間_頻率		馬上	均衡	果然
	中級	ㄱ	名詞	교대	交替	V		[교대] 근무	「交替」工作		基本	時間	頻率			基本_時間	基本_時間_頻率		交流	制服	教養
	中級	ㄱ	名詞	교체	更換	V	交替	건전지 [교체]	乾電池「更換」		基本	時間	頻率			基本_時間	基本_時間_頻率		教材	交通工具	僑胞
	中級	ㄱ	冠形詞·名詞	규칙적	規律的	V		[규칙적] 생활	「規律的」生活		基本	時間	頻率			基本_時間	基本_時間_頻率		根本的	積極的	基本的
	中級	ㄱ	形容詞	끊임없다	一直	V		손님이 [끊임없다]	客人「絡繹不絕」		基本	時間	頻率			基本_時間	基本_時間_頻率		沒極限	糟	苗條
	中級	ㄱ	副詞	끊임없이	不絕	V		이어지다 [끊임없이] 	連綿「不絕」		基本	時間	頻率			基本_時間	基本_時間_頻率		終究	不斷	非常
	中級	ㄷ	副詞	더욱더	越來越	V		[더욱더] 높아지다	越來越高		基本	時間	頻率			基本_時間	基本_時間_頻率		更	半	到底
	中級	ㄷ	副詞	때때로	有時	V		[때때로] 변하다	「有時」變化		基本	時間	頻率			基本_時間	基本_時間_頻率		輸	再次	也是
	中級	ㄷ	副詞	때로	有時	V		[때로]는 느끼다	「時有」感覺		基本	時間	頻率			基本_時間	基本_時間_頻率		再次	也是	清清楚楚
	中級	ㅁ	名詞/副詞	매번	每次	V		[매번] 찾다	「每次」找		基本	時間	頻率			基本_時間	基本_時間_頻率		無條件	馬上	平常
	中級	ㅁ	副詞	모처럼	好不容易	V		[모처럼] 웃다	「難得」一笑		基本	時間	頻率			基本_時間	基本_時間_頻率		悄悄地	相當	全部
	中級	ㅂ	動詞	번갈다	輪流	V		[번갈아] 입다	「輪流」穿		基本	時間	頻率			基本_時間	基本_時間_頻率		拉開	裂	發生
	中級	ㅅ	副詞	새로이	重新	V		[새로이] 시작하다	「重新」開始		基本	時間	頻率			基本_時間	基本_時間_頻率		舊的	慢慢地	恐怕
	中級	ㅅ	副詞	수시로	頻繁地	V		[수시로] 열다	「隨時」開		基本	時間	頻率			基本_時間	基本_時間_頻率		無數	迅速地	實際上
	中級	ㅇ	名詞	연속	連續	V		3년 [연속] 우승.	「連續」三年獲勝		基本	時間	頻率			基本_時間	基本_時間_頻率		戀愛	戀人	延長
	中級	ㅈ	副詞	자꾸만	一直	V		[자꾸만] 귀찮게 하다	「一直」打擾		基本	時間	頻率			基本_時間	基本_時間_頻率		自然	滿滿地	迅速地
	中級	ㅎ	副詞	한결	更	V		[한결] 쉽다	「更」簡單		基本	時間	頻率			基本_時間	基本_時間_頻率		一次	一層	隨便
	中級	ㅎ	副詞	한층	一層	V		[한층] 깊어지다	更深「一層」		基本	時間	頻率			基本_時間	基本_時間_頻率		隨便	哈哈	或許
	中級	ㅎ	副詞	흔히	經常	V		[흔히] 듣다	「經常」聽		基本	時間	頻率			基本_時間	基本_時間_頻率		用力	無力地	是啊
	中級	ㅁ	名詞	목	星期四	V		[목]요일	「木」曜日		基本	時間	星期			基本_時間	基本_時間_星期	首 	項鍊	圍巾	聲音
	中級	ㅅ	名詞	수	星期三	V		[수]요일	「水」：星期三		基本	時間	星期			基本_時間	基本_時間_星期	数～ 	毛巾	辛苦	西瓜
	中級	ㅇ	名詞	월	星期一	V		[월]요일	「月」：星期一		基本	時間	星期			基本_時間	基本_時間_星期	～月 	世界杯	月底	月租
	中級	ㅇ	名詞	일	星期日	V		[일]요일	「日」：星期日		基本	時間	星期			基本_時間	基本_時間_星期	仕事、用事、事 	日記	日本	部份
	中級	ㅌ	名詞	토	星期六	V		[토]요일	「土」：星期六		基本	時間	星期			基本_時間	基本_時間_星期		水	討論	桶子
	中級	ㅎ	名詞	화	星期二	V		[화]요일	「火」：星期二		基本	時間	星期			基本_時間	基本_時間_星期	怒り 	畫家	衛生間	化妝品
	中級	ㅂ	名詞	보름	十五日	V		정월 [보름]	正月「十五日」		基本	時間	月			基本_時間	基本_時間_月		滿月	大麥	麥茶
	中級	ㅇ	名詞	올	今年三月	V		[올] 삼월	「今年」三月		基本	時間	月			基本_時間	基本_時間_月	 	這個夏天	衣裝	葡萄酒
	中級	ㄱ	副詞	가만	暫時	V		[가만] 놔두다	「暫時」放著		基本	時間				基本_時間	基本_時間_		傲慢	偷偷地	艱辛
	中級	ㄱ	名詞	겨울철	冬季	V		[겨울철]을 보내다	過「冬季」		基本	時間				基本_時間	基本_時間_	冬場 	鼓勵	見學	見解
	中級	ㄱ	動詞	겹치다	接連而至	V		행운이 [겹치다]	幸運「接連而至」		基本	時間				基本_時間	基本_時間_		謝謝	打呼	乘
	中級	ㄱ	名詞	계기	契機	V		사건의 [계기]	事件的「契機」		基本	時間				基本_時間	基本_時間_		計算機	結帳櫃枱	契約
	中級	ㄱ	副詞	곧바로	馬上	V		[곧바로] 처리하다	「馬上」處理		基本	時間				基本_時間	基本_時間_		緊接著	經常	很少
	中級	ㄱ	副詞	곧이어	緊接著	V		[곧이어] 시작하다	「緊接著」開始		基本	時間				基本_時間	基本_時間_		經常	馬上	均衡
	中級	ㄱ	副詞	곧장	馬上	V		[곧장] 가다	「馬上」去		基本	時間				基本_時間	基本_時間_		均衡	果然	無闗
	中級	ㄱ	名詞/副詞	그제	前天	V		[그제]께	「前天」		基本	時間				基本_時間	基本_時間_	おととい 	明天	大部份	暫時
	中級	ㄱ	副詞	그제야	就在此刻	V		[그제야] 끝나다	「就在此刻」結束		基本	時間				基本_時間	基本_時間_		那麼	極	順便一提
	中級	ㄱ	名詞	근래	近來	V		[근래]에 만나다	在「近來」見面		基本	時間				基本_時間	基本_時間_		工人	工作	根本
	中級	ㄱ	名詞	금	星期五	V		[금]요일	「金」：星期五		基本	時間				基本_時間	基本_時間_	金 	黃金	今年	金額
	中級	ㄱ	名詞	금년	今年	V		[금년] 여름	「今年」夏天		基本	時間				基本_時間	基本_時間_	今年 	金額	禁煙	金融
	中級	ㄴ	動詞	낮추다	降低	V		온도를 [낮추다]	「降低」溫度		基本	時間				基本_時間	基本_時間_		生	拿出	眺望
	中級	ㄴ	副詞	내내	每時每刻	V		일 년 [내내]	一年到頭		基本	時間				基本_時間	基本_時間_		太	廣泛地	再次
	中級	ㄴ	名詞	내달	下個月	V		[내달] 중순	「下個月」中旬		基本	時間				基本_時間	基本_時間_	来月 	裡面	內外	後年
	中級	ㄴ	副詞/名詞	낼모레	後天	V		[낼모레]	後天		基本	時間				基本_時間	基本_時間_		全	略	我自己
	中級	ㄷ	名詞	단계	階段	V	段階	마무리 [단계]	收尾「階段」		基本	時間				基本_時間	基本_時間_		常去的；常光顧的	短期	單獨
	中級	ㄷ	名詞	단기	短期	V		[단기] 교육	「短期」教育		基本	時間				基本_時間	基本_時間_	短期 	單獨	甜味	短髮
	中級	ㄷ	名詞	닷새	五天	V		[닷새]가 걸리다	耗時「五天」		基本	時間				基本_時間	基本_時間_	いつか 	胡蘿蔔	當時	當日
	中級	ㄷ	名詞/副詞	당분간	暫時	V	當分間	[당분간] 쉬다	「暫時」休息		基本	時間				基本_時間	基本_時間_		大綱	大概	大略
	中級	ㄷ	名詞	당시	當時	V		그 [당시]	那「時候」		基本	時間				基本_時間	基本_時間_		當日	馬上	中獎
	中級	ㄷ	名詞	당일	當日	V		[당일]로 다녀오다	「當天」來回		基本	時間				基本_時間	基本_時間_	当日 	馬上	中獎	驚慌
	中級	ㄷ	名詞	당장	馬上	V		지금 [당장]	現在「馬上」		基本	時間				基本_時間	基本_時間_		中獎	驚慌	代價
	中級	ㄷ	名詞	대기	等待	V		[대기]를 시키다	讓他「等待」		基本	時間				基本_時間	基本_時間_	大気 	等待	大公司	正午
	中級	ㄷ	名詞	대낮	正午	V		[대낮] 처럼 밝다	像「正午」般明亮		基本	時間				基本_時間	基本_時間_		大多數	大城市	大量
	中級	ㄷ	名詞	도중	途中	V		[도중]에 끼어들다	「途中」插手		基本	時間				基本_時間	基本_時間_		毒	流感	獨立
	中級	ㄷ	動詞	되돌리다	倒流	V		시간을 [되돌리다]	時光「倒流」		基本	時間				基本_時間	基本_時間_		返回	被退回	復活
	中級	ㄷ	名詞	때	污垢	V		[때]를 밀다	搓「污垢」		基本	時間				基本_時間	基本_時間_	時、頃 	年糕	年糕湯	炒年糕
	中級	ㅁ	副詞	마냥	一直	V		[마냥] 기다리다	「一直」等		基本	時間				基本_時間	基本_時間_		正確地	隨心所欲	如你所願
	中級	ㅁ	副詞	막	馬上	V		[막] 출발하다	「馬上」出發		基本	時間				基本_時間	基本_時間_	幕 	胡亂	實際	乾乾淨淨
	中級	ㅁ	名詞	말기	末期	V		임신 [말기]	懷孕「末期」		基本	時間				基本_時間	基本_時間_	末期 	爭吵	講話	口語
	中級	ㅁ	副詞	맘껏	盡情	V		[맘껏] 놀다	「盡情」玩		基本	時間				基本_時間	基本_時間_		隨意	隨心所欲地	汪汪
	中級	ㅁ	副詞	문득	突然	V		[문득] 떠오르다	「突然」出現		基本	時間				基本_時間	基本_時間_		還沒有	與	立即
	中級	ㅁ	名詞	미만	以下	V		30세 [미만]	30歲「以下」（未滿）		基本	時間				基本_時間	基本_時間_		未成年	微笑	微小
	中級	ㅁ	副詞	미처	還沒有	V		[미처] 못하다	還來不及		基本	時間				基本_時間	基本_時間_		與	立即	務必
	中級	ㅂ	名詞	반복	重複	V		[반복] 연습	「重複」練習		基本	時間				基本_時間	基本_時間_		反省	反映	反應
	中級	ㅂ	名詞/副詞	밤낮	日日夜夜	V		[밤낮]으로 일하다	「日夜」工作		基本	時間				基本_時間	基本_時間_	昼夜 	本來	事實	正好
	中級	ㅂ	形容詞	밤늦다	在深夜	V		[밤늦게] 귀가하다	「在深夜」回家		基本	時間				基本_時間	基本_時間_		餓	飽飽地	繁瑣
	中級	ㅂ	名詞	밤새	通宵	V		[밤새] 일하다	「通宵」工作		基本	時間				基本_時間	基本_時間_	夜中 	棕色的	午夜	飯碗
	中級	ㅂ	動詞	밤새다	通宵	V		[밤새]도록 일하다	「通宵」工作		基本	時間				基本_時間	基本_時間_		熬夜	沾上	吐
	中級	ㅂ	名詞	밤중	午夜	V		[밤중]에 다니다	渡過「午夜」		基本	時間				基本_時間	基本_時間_	夜中 	飯碗	食慾	電鍋
	中級	ㅂ	副詞	벌떡	猛地	V		[벌떡] 일어나다	「猛地」起來		基本	時間				基本_時間	基本_時間_		勤奮地	當然	清楚地
	中級	ㅂ	副詞	비로소	才	V		[비로소] 깨닫다	「才」意識到		基本	時間				基本_時間	基本_時間_		雖然	全部	新買的
	中級	ㅅ	名詞	사전	事前	V		[사전] 준비	「事前」準備		基本	時間				基本_時間	基本_時間_	辞書、辞典 	照片	糖果	三天
	中級	ㅅ	名詞	새	內	V		하루 [새]	一天「內」		基本	時間				基本_時間	基本_時間_	鳥 	三四個	消極的	大約
	中級	ㅅ	副詞	새삼	重新	V		[새삼] 느끼다	「重新」感受		基本	時間				基本_時間	基本_時間_		慢慢地	恐怕	珍惜
	中級	ㅅ	名詞	세기	世紀	V		21[세기]	21「世紀」		基本	時間				基本_時間	基本_時間_	世紀 	時代	家口，住戶	勢力
	中級	ㅅ	名詞	순간	片刻	V		[순간] 놀라다	「一瞬間」驚嚇		基本	時間				基本_時間	基本_時間_	瞬間 	瞬間	排行	酒瓶
	中級	ㅅ	冠形詞·名詞	순간적	瞬間	V		[순간적] 느낌	「瞬間的」感覺		基本	時間				基本_時間	基本_時間_		身體的	有用	心理
	中級	ㅅ	名詞	순식간	瞬間	V	瞬息間	[순식간]에 사라지다	「瞬間」消失		基本	時間				基本_時間	基本_時間_		排行	酒瓶	酒會
	中級	ㅅ	名詞	시각	時間	V		일출 [시각]	日出「時間」		基本	時間				基本_時間	基本_時間_	時刻 	視角	菠菜	時期
	中級	ㅅ	名詞	시각	視角	V		여성의 [시각]	女性「視角」		基本	時間				基本_時間	基本_時間_	時刻 	視角	菠菜	時期
	中級	ㅅ	名詞	시기	時期	V		등록 [시기]	註冊「時間」		基本	時間				基本_時間	基本_時間_	妬み 	城市公交車	時代	公婆家
	中級	ㅅ	名詞	시대	時代	V		조선 [시대]	朝鮮「時代」		基本	時間				基本_時間	基本_時間_	時代 	公婆家	嘗試	光碟片
	中級	ㅅ	名詞	시일	時日	V		[시일]이 걸리다	費「時」		基本	時間				基本_時間	基本_時間_	期日 	市長	時期	時間
	中級	ㅅ	名詞	시절	時期	V		어린 [시절]	幼兒「時期」		基本	時間				基本_時間	基本_時間_		時間	市場	婆家
	中級	ㅅ	名詞	시점	時間	V		[시점]에 이르다	到了「時間」		基本	時間				基本_時間	基本_時間_		市場	婆家	詩集
	中級	ㅇ	名詞	아침저녁	早晚	V		[아침저녁]으로 만나다	「早晚」見面		基本	時間				基本_時間	基本_時間_		非洲	疼痛	惡夢
	中級	ㅇ	名詞	앞날	未來	V		[앞날]을 기약하다	約定「未來」		基本	時間				基本_時間	基本_時間_		前後	瀏海	近海
	中級	ㅇ	動詞	앞두다	逼近	V		시험을 [앞두다]	考試「逼近」		基本	時間				基本_時間	基本_時間_		先於	使-先行	帶頭
	中級	ㅇ	副詞	앞서	之前	V		[앞서] 도착하다	「先」到達		基本	時間				基本_時間	基本_時間_		喵	遲早	突然
	中級	ㅇ	動詞	앞서다	先於	V		[앞서서] 걷다	走在「前面」		基本	時間				基本_時間	基本_時間_		使-先行	帶頭	費心
	中級	ㅇ	動詞	앞세우다	使-先行	V		반장을 [앞세우다]	讓班長「走在前頭」		基本	時間				基本_時間	基本_時間_		帶頭	費心	偏離
	中級	ㅇ	動詞	앞장서다	帶頭	V		[앞장서] 가다	衝鋒陷陣		基本	時間				基本_時間	基本_時間_		費心	偏離	違反
	中級	ㅇ	名詞	야간	夜間	V		[야간] 근무	「夜間」勤務		基本	時間				基本_時間	基本_時間_		夜景	夜班	罵
	中級	ㅇ	副詞	어느덧	遲早	V		[어느덧] 사라지다	「遲早」消失		基本	時間				基本_時間	基本_時間_		突然	還是	偶爾
	中級	ㅇ	副詞	어느새	突然	V		[어느새] 다 자라다	「不知不覺」長大了		基本	時間				基本_時間	基本_時間_		還是	偶爾	可能
	中級	ㅇ	副詞/名詞	어저께	昨天	V		[어저께] 아침	「昨天」早上		基本	時間				基本_時間	基本_時間_		這麼多	錯誤	等一下
	中級	ㅇ	副詞	언젠가	某一天	V		미래의 [언젠가]	未來的「某一天」		基本	時間				基本_時間	基本_時間_		匆忙	沒有	非
	中級	ㅇ	名詞/副詞	엊그제	昨天	V		[엊그제] 아침	「昨天」早上		基本	時間				基本_時間	基本_時間_	一昨日 	一整天	滿腦子	起初
	中級	ㅇ	名詞	여름휴가	暑假	V		[여름휴가]를 떠나다	去「暑假」		基本	時間				基本_時間	基本_時間_		無論	餘裕	女士
